Domain	Supergroup	Division	Class	Order	Family	Genus	Last	Size.min	Size.max	Cover	Shape	Spicule	Symmetry	Polarity	Colony	Motility	Plast	Ingestion.mode	Biotic.interaction	Resting.stage	Suspected.trophism	Source.1	Source.2	Source.3	Source.4	IN.OUT
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-B1	Chromulina_Clade-B1	Chromulina_Clade-B1	4	12	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	Plast	Osmotrophic or no ingestion	No	Resting stage	Phototroph	"Cambra J. : Chrysophytes from some lakes and peat-bogs in the eastern Pyrenees, Catalonia (Spain), Biologia, 2010, 65(4), 577-586, doi: 10.2478/s11756-010-0057-z"	"Duff K., Zeeb B., Smol J. : Atlas of Chrysophycean Cysts, 1995, doi: 10.1007/978-94-017-0809-8"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-B2	Chrysophyceae_Clade-B2_X	Chrysophyceae_Clade-B2	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-B2	Chrysosphaerella	Chrysosphaerella	10	15	Naked	Round	No spicule	Bilateral	Heteropolar	Round	Swimmer	Plast	Osmotrophic or no ingestion	No	Resting stage	Phototroph	"Bradley D. : A Study of the Mallomonas, Synura and Chrysosphaerella of Northern Iceland, Journal of General Microbiology, 1964, 37(3), 321-333, doi: 10.1099/00221287-37-3-321"	"Duff K., Zeeb B., Smol J. : Atlas of Chrysophycean Cysts, 1995, doi: 10.1007/978-94-017-0809-8"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-B2	Cyclonexis	Cyclonexis	11	14	Naked	Elongated	No spicule	Bilateral	Heteropolar	Round	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	http://web.nies.go.jp/chiiki1/protoz/morpho/flagella/cyclonex.htm	"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021"	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-B2	Naegeliella	Naegeliella	5	10	Naked	Round	No spicule	Bilateral	Heteropolar	Elongated	Attached	Plast	Osmotrophic or no ingestion	No	Resting stage	Phototroph	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	"Brodie J. and Lewis J. : Unravelling the algae: the past, present, and future of algal systematics (1st ed.), CRC Press. 2007, doi: 10.1201/9780849379901"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Apoikiospumella	Apoikiospumella	2	7	Naked	Round	No spicule	Bilateral	Heteropolar	NA	Swimmer	No plast	Phagotrophic	No	NA	Heterotroph	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chromulinospumella	Chromulinospumella	2	8	Naked	Round	No spicule	Bilateral	Heteropolar	NA	Swimmer	No plast	Phagotrophic	No	NA	Heterotroph	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Dinobryon	Dinobryon	20	85	Organic	Elongated	No spicule	Bilateral	Heteropolar	Elongated	Attached	Plast	Phagotrophic	No	Resting stage	Mixotroph	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	"Throndsen J. : The Planktonic Marine Flagellates, Identifying Marine Phytoplankton, 1997, 591-729, doi: 10.1016/b978-012693018-4/50007-0"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Poteriospumella	Poteriospumella	3	5	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Findenig B., Chatzinotas A., Boenigk J. : TAXONOMIC AND ECOLOGICAL CHARACTERIZATION OF STOMATOCYSTS OF SPUMELLA-LIKE FLAGELLATES (CHRYSOPHYCEAE)1, Journal of Phycology, 2010, 46(5), 868-881, doi: 10.1111/j.1529-8817.2010.00892.x"	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella	2.9	7.4	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Boenigk J., Pfandl K., Stadler P., Chatzinotas A. : High diversity of the 'Spumella-like' flagellates: an investigation based on the SSU rRNA gene sequences of isolates from habitats located in six different geographic regions, Environmental Microbiology, 2005, 7(5), 685-697, doi: 10.1111/j.1462-2920.2005.00743.x"	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-D	Chrysophyceae_Clade-D_X	Chrysophyceae_Clade-D	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-D	Hydrurus	Hydrurus	8	12	Organic	Round	No spicule	Bilateral	Heteropolar	Round	Attached	Plast	Osmotrophic or no ingestion	No	Resting stage	Phototroph	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-E	Chromophyton	Chromophyton	NA	NA	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Floater	Plast	Osmotrophic or no ingestion	No	Resting stage	Phototroph	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-E	Chrysophyceae_Clade-E_X	Chrysophyceae_Clade-E	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-E	Chrysosaccus	Chrysosaccus	5	10	Organic	Round	No spicule	Bilateral	Heteropolar	Round	Floater	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Nicholls K., Wujek D. : Chrysophyceae and Phaeothamniophyceae, Freshwater Algae of North America, 2015, 537-586, doi: 10.1016/b978-0-12-385876-4.00012-8"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Chrysophyceae_Clade-F_X	Chrysophyceae_Clade-F	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Monas	Monas	2.9	7.4	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Boenigk J., Pfandl K., Stadler P., Chatzinotas A. : High diversity of the 'Spumella-like' flagellates: an investigation based on the SSU rRNA gene sequences of isolates from habitats located in six different geographic regions, Environmental Microbiology, 2005, 7(5), 685-697, doi: 10.1111/j.1462-2920.2005.00743.x"	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	"Grossmann L., Bock C., Schweikert M., Boenigk J. : Small but Manifold – Hidden Diversity in “ Spumella ‐like Flagellates”, Journal of Eukaryotic Microbiology, 2016, 63(4), 419-439, doi: 10.1111/jeu.12287"	"Throndsen J. : The Planktonic Marine Flagellates, Identifying Marine Phytoplankton, 1997, 591-729, doi: 10.1016/b978-012693018-4/50007-0"	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Paraphysomonas	Paraphysomonas	2	6	Siliceous	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	No	NA	Heterotroph	NA	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae_Clade-G	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	"Hibberd D. : The ultrastructure and taxonomy of the Chrysophyceae and Prymnesiophyceae (Haptophyceae): a survey with some new observations on the ultrastructure of the Chrysophyceae, Botanical Journal of the Linnean Society, 1976, 72(2), 55-80, doi: 10.1111/j.1095-8339.1976.tb01352.x"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales	5	17	Siliceous	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Sekiguchi H., Kawachi M., Nakayama T., Inouye I. : A taxonomic re-evaluation of the Pedinellales (Dictyochophyceae), based on morphological, behavioural and molecular data, Phycologia, 2003, 42(2), 165-182, doi: 10.2216/i0031-8884-42-2-165.1"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pseudopedinella	Pseudopedinella	5	17	Siliceous	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Sekiguchi H., Kawachi M., Nakayama T., Inouye I. : A taxonomic re-evaluation of the Pedinellales (Dictyochophyceae), based on morphological, behavioural and molecular data, Phycologia, 2003, 42(2), 165-182, doi: 10.2216/i0031-8884-42-2-165.1"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	Nannochloropsis	Nannochloropsis	3	8.5	Naked	Round	No spicule	Spherical	Isopolar	No colony	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Fawley K., Fawley M. : Observations on the Diversity and Ecology of Freshwater Nannochloropsis (Eustigmatophyceae), with Descriptions of New Taxa, Protist, 2007, 158(3), 325-336, doi: 10.1016/j.protis.2007.03.003"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Phaeothamniophyceae	Phaeothamniales	Phaeothamniales_X	Phaeothamniales_XX	Phaeothamniales	NA	NA	NA	NA	NA	Bilateral	Heteropolar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Synurophyceae	Synurales	Synurales_X	Mallomonas	Mallomonas	2.5	6	Siliceous	Elongated	No spicule	Bilateral	Heteropolar	NA	Swimmer	Plast	Osmotrophic or no ingestion	NA	NA	Phototroph	"Němcová Y., Kreidlová J. : Two new species of Mallomonas (Chrysophyceae: Synurales): Mallomonas temonis and Mallomonas divida, Phytotaxa, 2013, 87(1), 11, doi: 10.11646/phytotaxa.87.1.2"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Synurophyceae	Synurales	Synurales_X	Synura	Synura	NA	NA	Siliceous	Elongated	No spicule	Bilateral	Heteropolar	NA	Swimmer	Plast	Osmotrophic or no ingestion	NA	NA	Phototroph	"Němcová Y., Kreidlová J. : Two new species of Mallomonas (Chrysophyceae: Synurales): Mallomonas temonis and Mallomonas divida, Phytotaxa, 2013, 87(1), 11, doi: 10.11646/phytotaxa.87.1.2"	"Bradley D. : A Study of the Mallomonas, Synura and Chrysosphaerella of Northern Iceland, Journal of General Microbiology, 1964, 37(3), 321-333, doi: 10.1099/00221287-37-3-321"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Synurophyceae	Synurales	Synurales_X	Synurales_XX	Synurales	NA	NA	Siliceous	Elongated	No spicule	Bilateral	Heteropolar	NA	Swimmer	Plast	Osmotrophic or no ingestion	NA	NA	Phototroph	"Němcová Y., Kreidlová J. : Two new species of Mallomonas (Chrysophyceae: Synurales): Mallomonas temonis and Mallomonas divida, Phytotaxa, 2013, 87(1), 11, doi: 10.11646/phytotaxa.87.1.2"	"Bradley D. : A Study of the Mallomonas, Synura and Chrysosphaerella of Northern Iceland, Journal of General Microbiology, 1964, 37(3), 321-333, doi: 10.1099/00221287-37-3-321"	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Xanthophyceae	Xanthophyceae_X	Xanthophyceae_XX	Botrydiopsis	Botrydiopsis	15	90	Organic	Round	No spicule	Spherical	Isopolar	No colony	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Trenkwalder H. : Neue Bodenalgen aus Föhrenwäldern im Raum von Brixen (Südtirol, Italien), Ber. nat.-med. Ver. Innsbruck, 1975, 62, 7-19"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	Xanthophyceae	Xanthophyceae_X	Xanthophyceae_XX	Heterococcus	Heterococcus	2	10	Organic	Round	No spicule	Spherical	Isopolar	NA	Swimmer	Plast	Osmotrophic or no ingestion	No	No resting stage	Phototroph	"Rybalka N., Wolf M., Andersen RA., Friedl T. : Congruence of chloroplast- and nuclear-encoded DNA sequence variations used to assess species boundaries in the soil microalga Heterococcus(Stramenopiles, Xanthophyceae), BMC Evolutionary Biology, 2013, 13(1), null, doi: 10.1186/1471-2148-13-39"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Ochrophyta	NA	NA	NA	NA	Ochrophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Bicoecales	Bicoecaceae	Bicoecaceae_X	Bicoecaceae	5	25	Organic	Round	No spicule	Bilateral	Heteropolar	NA	Swimmer	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Picken L. E. R. : On the Bicoecidae: a family of colourless Flagellates, Cambridge., 1941"	"Tong S., Vørs N., Patterson D. : Heterotrophic flagellates, centrohelid heliozoa and filose amoebae from marine and freshwater sites in the Antarctic, Polar Biology, 1997, 18(2), 91-106, doi: 10.1007/s003000050163"	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Bicoecales	Bicoecaceae	Bicosoeca	Bicosoeca	17	25	Organic	Round	No spicule	Bilateral	Heteropolar	NA	Swimmer	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Tong S., Vørs N., Patterson D. : Heterotrophic flagellates, centrohelid heliozoa and filose amoebae from marine and freshwater sites in the Antarctic, Polar Biology, 1997, 18(2), 91-106, doi: 10.1007/s003000050163"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Paramonas	Paramonas	4	10	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Attached	No plast	Phagotrophic	NA	NA	Heterotroph	https://www.nies.go.jp/chiiki1/protoz/morpho/flagella/paramona.htm	"Cavalier-Smith T., Chao E. : Phylogeny and Megasystematics of Phagotrophic Heterokonts (Kingdom Chromista), Journal of Molecular Evolution, 2006, 62(4), 388-420, doi: 10.1007/s00239-004-0353-8"	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales	NA	NA	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	NA	NA	Heterotroph	"Kim E., Yubuki N., Leander B., Graham L. : Ultrastructure and 18S rDNA Phylogeny of Apoikia lindahlii comb. nov. (Chrysophyceae) and its Epibiontic Protists, Filos agilis gen. et sp. nov. (Bicosoecida) and Nanos amicus gen. et sp. nov. (Bicosoecida), Protist, 2010, 161(2), 177-196, doi: 10.1016/j.protis.2009.09.003"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Siluania	Siluania	1.5	3	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Swimmer	No plast	Phagotrophic	No	NA	Heterotroph	"Karpov S., Kersanach R., Williams D. : Ultrastructure and 18S rRNA gene sequence of a small Heterotrophic flagellate Siluania monomastiga gen. et sp. nov. (bicosoecida), European Journal of Protistology, 1998, 34(4), 415-425, doi: 10.1016/s0932-4739(98)80010-2"	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	NA	NA	NA	Bicoecea	NA	NA	NA	Round	No spicule	Bilateral	Heteropolar	NA	NA	No plast	Phagotrophic	NA	NA	Heterotroph	NA	NA	NA	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	MAST-12	MAST-12_X	MAST-12_XX	MAST-12_XXX	MAST-12	2	5	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Gliding	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Del Campo J., Guillou L., Hehenberger E., Logares R., López-García P., Massana R. : Ecological and evolutionary significance of novel protist lineages, European Journal of Protistology, 2016, 55, 4-11, doi: 10.1016/j.ejop.2016.02.002"	"Massana R., Castresana J., Balagué V., Guillou L., Romari K., Groisillier A., Valentin K., Pedrós-Alió C. : Phylogenetic and Ecological Analysis of Novel Marine Stramenopiles, Applied and Environmental Microbiology, 2004, 70(6), 3528-3534, doi: 10.1128/aem.70.6.3528-3534.2004"	"Massana R., Unrein F., Rodríguez-Martínez R., Forn I., Lefort T., Pinhassi J., Not F. : Grazing rates and functional diversity of uncultured heterotrophic flagellates, The ISME Journal, 2009, 3(5), 588-596, doi: 10.1038/ismej.2008.130"	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	MAST-12	MAST-12C	MAST-12C_X	MAST-12C_XX	MAST-12C	2	5	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Gliding	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Del Campo J., Guillou L., Hehenberger E., Logares R., López-García P., Massana R. : Ecological and evolutionary significance of novel protist lineages, European Journal of Protistology, 2016, 55, 4-11, doi: 10.1016/j.ejop.2016.02.002"	"Massana R., Castresana J., Balagué V., Guillou L., Romari K., Groisillier A., Valentin K., Pedrós-Alió C. : Phylogenetic and Ecological Analysis of Novel Marine Stramenopiles, Applied and Environmental Microbiology, 2004, 70(6), 3528-3534, doi: 10.1128/aem.70.6.3528-3534.2004"	"Massana R., Unrein F., Rodríguez-Martínez R., Forn I., Lefort T., Pinhassi J., Not F. : Grazing rates and functional diversity of uncultured heterotrophic flagellates, The ISME Journal, 2009, 3(5), 588-596, doi: 10.1038/ismej.2008.130"	NA	Yes
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3J	MAST-3J_X	MAST-3J_XX	MAST-3J	2	5	Naked	Round	No spicule	Bilateral	Heteropolar	No colony	Gliding	No plast	Phagotrophic	No	No resting stage	Heterotroph	"Del Campo J., Guillou L., Hehenberger E., Logares R., López-García P., Massana R. : Ecological and evolutionary significance of novel protist lineages, European Journal of Protistology, 2016, 55, 4-11, doi: 10.1016/j.ejop.2016.02.002"	"Massana R., Castresana J., Balagué V., Guillou L., Romari K., Groisillier A., Valentin K., Pedrós-Alió C. : Phylogenetic and Ecological Analysis of Novel Marine Stramenopiles, Applied and Environmental Microbiology, 2004, 70(6), 3528-3534, doi: 10.1128/aem.70.6.3528-3534.2004"	"Massana R., Unrein F., Rodríguez-Martínez R., Forn I., Lefort T., Pinhassi J., Not F. : Grazing rates and functional diversity of uncultured heterotrophic flagellates, The ISME Journal, 2009, 3(5), 588-596, doi: 10.1038/ismej.2008.130"	NA	Yes
