Domain,Superphylum,Phylum,Class,Order,Family,Genus,Last,Size.min,Size.max,Cover,Shape,Spicule,Symmetry,Polarity,Colony,Motility,Chloroplast,Plast.origin,Ingestion.mode,Symbiontic,X,Resting.stage,Validation,Validation.I.O,Suspected.trophism,Source.1,Source.2,Source.3,Source.4,IN.OUT
Eukaryota,Opisthokonta,NA,NA,NA,NA,NA,Opisthokonta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,https://doi.org/10.1078/143446103322454112,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Plasmodiophorida_XX,Plasmodiophorida,2.5,7,Organic,Round,0,Bilateral,Heteropolar,None,Attached,0,None,Myzocytotic,Parasite,NA,1,1,OK,Parasite,"Neuhauser, S., Kirchmair, M. and Gleason, F. H.: Ecological roles of the parasitic phytomyxids (plasmodiophorids) in marine ecosystems - A review, Mar. Freshw. Res., 62(4), 365_371, doi:10.1071/MF10282, 2011.","Jones, E. B. G. and Pang, K.-L.: Marine Fungi and Fungal-like Organisms, edited by E. B. G. Jones and K.-L. Pang., 2012.",,,Yes
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Leptophrys,Leptophrys,40,500,Organic,Amoeboid,0,Asymetrical,Isopolar,None,Gliding,0,None,Myzocytotic,No,NA,0,1,OK,Heterotroph,https://dx.doi.org/10.1371%2Fjournal.pone.0031165,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,op14-lineage,op14-lineage_X,op14-lineage,NA,NA,Organic,Amoeboid,0,Asymetrical,Isopolar,None,Gliding,0,None,Myzocytotic,No,NA,NA,1,OK,Heterotroph,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Thalassomyxa-lineage,Thalassomyxa-lineage_X,Thalassomyxa-lineage,NA,NA,Organic,Amoeboid,0,Asymetrical,Isopolar,None,Gliding,0,None,Myzocytotic,No,NA,NA,1,OK,Heterotroph,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Desmothoracida,NA,NA,Desmothoracida,2,25,Naked,Round,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,NA,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Filosa-Granofilosea_X,Novel-Gran-234,Novel-Gran-234_X,Novel-Gran-234,2,25,Naked,Round,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,NA,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Filosa-Granofilosea_X,Novel-Gran-5,Novel-Gran-5_X,Novel-Gran-5,2,25,Naked,Round,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,NA,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofila,Limnofila,5,25,Naked,Round,0,Asymetrical,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofilidae_X,Limnofilidae,2,25,Naked,Round,0,Asymetrical,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,NA,NA,NA,Filosa-Granofilosea,2,25,Naked,Round,0,Asymetrical,Heteropolar,None,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2008.07.002,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphida_X,Euglyphida_XX,Euglyphida,NA,NA,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphida_X,Euglyphida_XX,Euglyphida,NA,NA,Siliceous,Elongated,1,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Lara, E., Heger, T. J., Mitchell, E. A. D., Meisterfeld, R. and Ekelund, F.: SSU rRNA Reveals a Sequential Increase in Shell Complexity Among the Euglyphid Testate Amoebae (Rhizaria: Euglyphida), Protist, 158(2), 229_237, doi:10.1016/j.protis.2006.11.006, 2007.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha,75,125,Siliceous,Elongated,1,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Lara, E., Heger, T. J., Mitchell, E. A. D., Meisterfeld, R. and Ekelund, F.: SSU rRNA Reveals a Sequential Increase in Shell Complexity Among the Euglyphid Testate Amoebae (Rhizaria: Euglyphida), Protist, 158(2), 229_237, doi:10.1016/j.protis.2006.11.006, 2007.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Sphenoderia,Sphenoderia,30,50,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2013.08.001,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,NA,NA,Euglyphida,NA,NA,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,NA,NA,Euglyphida,NA,NA,Siliceous,Elongated,1,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Lara, E., Heger, T. J., Mitchell, E. A. D., Meisterfeld, R. and Ekelund, F.: SSU rRNA Reveals a Sequential Increase in Shell Complexity Among the Euglyphid Testate Amoebae (Rhizaria: Euglyphida), Protist, 158(2), 229_237, doi:10.1016/j.protis.2006.11.006, 2007.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,NA,Trinematidae,NA,NA,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Heger, Thierry J. et al. “Molecular phylogeny of euglyphid testate amoebae (Cercozoa: Euglyphida) suggests transitions between marine supralittoral and freshwater/terrestrial environments are infrequent.” Molecular phylogenetics and evolution 55 1 (2010): 113-22 .",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,Trinematidae_X,Trinematidae,NA,NA,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Heger, Thierry J. et al. “Molecular phylogeny of euglyphid testate amoebae (Cercozoa: Euglyphida) suggests transitions between marine supralittoral and freshwater/terrestrial environments are infrequent.” Molecular phylogenetics and evolution 55 1 (2010): 113-22 .",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2,NA,NA,Naked,Amoeboid,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,https://doi.org/10.1016/j.protis.2010.10.002,"Scoble, J. M. and Cavalier-Smith, T.: Scale evolution, sequence phylogeny, and taxonomy of thaumatomonad Cercozoa: 11 new species and new genera Scutellomonas, Cowlomonas, Thaumatospina and Ovaloplaca, Eur. J. Protistol., 50(3), 270_313, doi:10.1016/j.ejop.2013.12.005, 2014.",,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,NA,NA,NA,Filosa-Imbricatea,NA,NA,Siliceous,NA,NA,NA,Heteropolar,NA,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,Spongomonadidae_X,Spongomonadidae,4,9,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,https://doi.org/10.1099/ijs.0.63229-0,https://www.nies.go.jp/chiiki1/protoz/morpho/flagella/spongomo.htm,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,Spongomonas,Spongomonas,4,9,Siliceous,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,https://doi.org/10.1099/ijs.0.63229-0,https://www.nies.go.jp/chiiki1/protoz/morpho/flagella/spongomo.htm,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia,14,40,Siliceous,Amoeboid,0,Asymetrical,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia,14,40,Siliceous,Amoeboid,0,Asymetrical,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas,5,38,Naked,Amoeboid,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,NA,Cercomonadidae,5,20,Naked,Amoeboid,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas,4,16,Naked,Amoeboid,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas,4,16,Naked,Amoeboid,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allantion,Allantion,8,14,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allapsidae_X,Allapsidae,2,6.5,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Teretomonas,Teretomonas,3.5,4.5,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Viridiraptor,Viridiraptor,5,5,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,1,Endosymbiotic,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Hess, S. and Melkonian, M.: Ultrastructure of the Algivorous Amoeboflagellate Viridiraptor invadens (Glissomonadida, Cercozoa), Protist, 165(5), 605_635, doi:10.1016/j.protis.2014.07.004, 2014.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Bodomorphidae,Bodomorpha,Bodomorpha,4.5,6.5,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Glissomonadida_X,Glissomonadida_XX,Glissomonadida,2.5,18,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,NA,NA,Glissomonadida,2.5,18,Naked,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita,4.5,13,Naked,Round,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandona,Sandona,2.5,6.5,Naked,Round,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandonidae_Clade-N/F-A,Sandonidae_Clade-N/F-A,2.5,13,Naked,Round,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandonidae_X,Sandonidae,2.5,13,Naked,Round,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Howe, A. T., Bass, D., Vickerman, K., Chao, E. E. and Cavalier-Smith, T.: Phylogeny, Taxonomy, and Astounding Genetic Diversity of Glissomonadida ord. nov., The Dominant Gliding Zooflagellates in Soil (Protozoa: Cercozoa), Protist, 160(2), 159_189, doi:10.1016/j.protis.2008.11.007, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,NA,NA,NA,Filosa-Sarcomonadea,NA,NA,Naked,NA,NA,Bilateral,Heteropolar,None,NA,NA,NA,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,"Cavalier-Smith, T. and Chao, E. E.: Phylogeny and classification of phylum Cercozoa (Protozoa), Protist, 154(3_4), 341_358, doi:10.1078/143446103322454112, 2003.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Agitatidae,Agitatidae_X,Agitatidae,6,11,Naked,Round,0,Bilateral,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Pansomonadida_X,Pansomonadida_XX,Pansomonadida,NA,NA,Naked,Round,0,Bilateral,Heteropolar,None,Swimmer,0,None,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,"Bass, D., Howe, A. T., Mylnikov, A. P., Vickerman, K., Chao, E. E., Edwards Smallbone, J., Snell, J., Cabral, C. and Cavalier-Smith, T.: Phylogeny and Classification of Cercomonadida (Protozoa, Cercozoa): Cercomonas, Eocercomonas, Paracercomonas, and Cavernomonas gen. nov., Protist, 160(4), 483_521, doi:10.1016/j.protis.2009.01.004, 2009.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryomonadida_X,Cryomonadida_XX,Cryomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas,9,32,Naked,Elongated,0,Bilateral,Heteropolar,None,Attached,0,None,Myzocytotic,Parasite,NA,1,1,OK,Parasite,"Drebes, G., Kfihn, S. F., Gmelch,  a. and Schnepf, E.: Cryothecomonas aestivalis sp. nov., a colourless nanoflagellate feeding on the marine centric diatom Guinardia delicatula (Cleve) Hasle, Helgol_nder Meeresuntersuchungen, (1990), 497_515, doi:10.1007/BF02367163, 1996.","Buck, R., Bolt, A., David, A. N. D., Garrison, L., Thomsen, H. H. A., Buck, K. K. R., Bolt, P. A. and Garrison, D. L.: Fine structure and biology of Cryothecomonas gen. nov.(Protista incertae sedis) from the ice biota, Can. J. Zool., 69(4), 1048_1070, doi:10.1139/z91-150, 1991.",,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage,4.5,55,Organic,Elongated,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Hoppenrath, M. and Leander, B. S.: Dinoflagellate, euglenid, or cercomonad? The ultrastructure and molecular phylogenetic position of Protaspis grandis n. sp., J. Eukaryot. Microbiol., 53(5), 327_342, doi:10.1111/j.1550-7408.2006.00110.x, 2006.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma-lineage_X,Rhogostoma-lineage,15,15,Organic,Round,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Howe, A. T., Bass, D., Scoble, J. M., Lewis, R., Vickerman, K., Arndt, H. and Cavalier-Smith, T.: Novel Cultured Protists Identify Deep-branching Environmental DNA Clades of Cercozoa: New Genera Tremula, Micrometopion, Minimassisteria, Nudifila, Peregrinia, Protist, 162(2), 332_372, doi:10.1016/j.protis.2010.10.002, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliformidae_X,Botuliformidae,NA,NA,NA,Elongated,0,Bilateral,Heteropolar,NA,Swimmer,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Filosa-Thecofilosea_XX,Filosa-Thecofilosea_XXX,Filosa-Thecofilosea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage,3,5,Organic,Round,0,Bilateral,Heteropolar,Round,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Yabuki, A. and Ishida, K.-I.: Mataza hastifera n. g., n. sp.: A Possible New Lineage in the Thecofilosea (Cercozoa), J. Eukaryot. Microbiol., 58(2), 94_102, doi:10.1111/j.1550-7408.2010.00524.x, 2011.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Tectofilosida,Pseudodifflugiidae,Pseudodifflugia,Pseudodifflugia,35,56,Organic,NA,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,"Cavalier-Smith, T. and Chao, E. E.: Phylogeny and classification of phylum Cercozoa (Protozoa), Protist, 154(3_4), 341_358, doi:10.1078/143446103322454112, 2003.",,,,Yes
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Tectofilosida,Pseudodifflugiidae,Pseudodifflugiidae_X,Pseudodifflugiidae,NA,NA,Organic,NA,0,Bilateral,Heteropolar,None,Gliding,0,None,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,"Cavalier-Smith, T. and Chao, E. E.: Phylogeny and classification of phylum Cercozoa (Protozoa), Protist, 154(3_4), 341_358, doi:10.1078/143446103322454112, 2003.",,,,Yes
